language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
STAVANGERSK		flow	2003	flow	ˈʁɛ̀nːa	flow:H	
OLD_SWEDISH		flow	2003	flow	ˈfly:ta	flow:B	
OLD_SWEDISH		flow	2003	flow	ˈrinːa	flow:H	
OLD_SWEDISH		flow	2003	flow	ˈstrøːma	flow:I	
SWEDISH	swe	flow	2003	flow	ˈrɪ̀nːa	flow:H	
SWEDISH	swe	flow	2003	flow	ˈflỳ:ta	flow:B	
SWEDISH	swe	flow	2003	flow	ˈstrø̀mːa	flow:I	
ELFDALIAN	qov	flow	2003	flow	ˈlòːpɑ	flow:W	
DANISH	dan	flow	2003	flow	ˈʁanə	flow:H	
DANISH	dan	flow	2003	flow	ˈsd̥ʁɶmə	flow:I	
DANISH	dan	flow	2003	flow	ˈfly:ðə	flow:B	
DANISH_FJOLDE		flow	2003	flow	flyd	flow:B	
GUTNISH_LAU		flow	2003	flow	ˈrɪnːɛ	flow:H	
GUTNISH_LAU		flow	2003	flow	ˈflautɛ	flow:B	
ENGLISH	eng	flow	2003	flow	fləʊ	flow:B	
DUTCH	nld	flow	2003	flow	vlujən	flow:B	
DUTCH	nld	flow	2003	flow	ˈstromə	flow:I	
GERMAN	deu	flow	2003	flow	fli:sn̩	flow:B	
LATIN	lat	flow	2003	flow	ˈfluere	flow:E	
CATALAN	cat	flow	2003	flow	korə	flow:H	
CATALAN	cat	flow	2003	flow	rəʒa	flow:J	
PORTUGUESE	por	flow	2003	flow	fluˈiɾ	flow:E	
SPANISH	spa	flow	2003	flow	fluiɾ	flow:E	
FRENCH	fra	flow	2003	flow	kule	flow:F	
ITALIAN	ita	flow	2003	flow	kolare	flow:F	
ITALIAN	ita	flow	2003	flow	skorrere	flow:H	
ITALIAN	ita	flow	2003	flow	fluire	flow:E	
OLD_IRISH	sga	flow	2003	flow	rʹeθʹəðʹ	flow:H	
BRETON	bre	flow	2003	flow	ˈreːdǝg-k	flow:H	
ANCIENT_GREEK	grc	tree	906	tree	déndron	tree:C	
GREEK	ell	tree	906	tree	ˈðe̞n̪dro̞	tree:C	
CLASSICAL_ARMENIAN	xcl	tree	906	tree	caṙ	tree:P	
ARMENIAN_EASTERN	hye	tree	906	tree	ʦɑr	tree:P	
OSSETIC	oss	tree	906	tree	bælas	tree:D	
OSSETIC_IRON	oss	tree	906	tree	bɐlaš	tree:D	
OSSETIC_DIGOR	oss	tree	906	tree	bɐlasɐ	tree:D	
ASSAMESE	asm	tree	906	tree	gɒs	tree:E	
ORIYA	ori	tree	906	tree	gɔchɔ	tree:E	
BIHARI	mai	tree	906	tree	gach	tree:E	
MAGAHI	mag	tree	906	tree	peɽ	tree:Ac	
URDU	urd	tree	906	tree	d̪ɾəχt	tree:A	
MARATHI	mar	tree	906	tree	dzʰaɖ	tree:K	
OLD_CHURCH_SLAVONIC	chu	tree	906	tree	drævɔ	tree:C	
SERBO-CROATIAN	srp	tree	906	tree	ˈdr̩̂vɔ	tree:C	
BULGARIAN	bul	tree	906	tree	dərˈvɔ	tree:C	
MACEDONIAN	mkd	tree	906	tree	ˈdərvɔ	tree:C	
RUSSIAN	rus	tree	906	tree	dʲɛrʲɛvɔ	tree:C	
POLISH	pol	tree	906	tree	ˈd-ʐɛvɔ	tree:C	
BELARUSIAN	bel	tree	906	tree	ˈdrɛva	tree:C	
UKRAINIAN	ukr	tree	906	tree	ˈdɛrɛʋɔ	tree:C	
SLOVAK	slk	tree	906	tree	strɔm	tree:H	
CZECH	ces	tree	906	tree	strɔm	tree:H	
SORBIAN_UPPER	hsb	tree	906	tree	ʃtɔm	tree:Ad	
SORBIAN_LOWER	dsb	tree	906	tree	bɔm	tree:B	
SLOVENIAN	slv	tree	906	tree	drɛˈvôː	tree:C	
OLD_NORSE	non	tree	906	tree	treː	tree:C	
ICELANDIC	isl	tree	906	tree	tʰrjɛː	tree:C	
FAROESE	fao	tree	906	tree	tʰɹɛaː	tree:C	
NORWEGIAN_RIKSMAL	nor	tree	906	tree	tɾeː	tree:C	
STAVANGERSK		tree	906	tree	tʁeː	tree:C	
OLD_SWEDISH		tree	906	tree	træː	tree:C	
SWEDISH	swe	tree	906	tree	trɛ:d	tree:C	
ELFDALIAN	qov	tree	906	tree	trɑɪ	tree:C	
DANISH	dan	tree	906	tree	d̥ʰʁɛˀ	tree:C	
DANISH_FJOLDE		tree	906	tree	boam	tree:B	
GUTNISH_LAU		tree	906	tree	trɛɪ	tree:C	
ENGLISH	eng	tree	906	tree	tri:	tree:C	
FRISIAN	frs	tree	906	tree	bɪəm	tree:B	
DUTCH	nld	tree	906	tree	bom	tree:B	
GERMAN	deu	tree	906	tree	baŭm	tree:B	
LATIN	lat	tree	906	tree	ˈarbor	tree:F	
CATALAN	cat	tree	906	tree	aβɾə	tree:F	
PORTUGUESE	por	tree	906	tree	ˈaɾvuɾɨ	tree:F	
SPANISH	spa	tree	906	tree	aɾβol	tree:F	
FRENCH	fra	tree	906	tree	aʀbʀ	tree:F	
ITALIAN	ita	tree	906	tree	albero	tree:F	
OLD_IRISH	sga	tree	906	tree	krann	tree:L	
OLD_IRISH	sga	tree	906	tree	bʹilʹe	tree:Y	
OLD_IRISH	sga	tree	906	tree	kraiβ	tree:Z	
MIDDLE_CORNISH	cor	tree	906	tree	gwɪ:ð	tree:G	
ANCIENT_GREEK	grc	leaf	628	leaf	pʰýlːon	leaf:B	
GREEK	ell	leaf	628	leaf	ˈfilo̞	leaf:B	
CLASSICAL_ARMENIAN	xcl	leaf	628	leaf	terew	leaf:D	
ARMENIAN_EASTERN	hye	leaf	628	leaf	tɛˈɾɛv	leaf:D	
OSSETIC	oss	leaf	628	leaf	sɨf	leaf:M	
OSSETIC_IRON	oss	leaf	628	leaf	šyf	leaf:M	
OSSETIC_DIGOR	oss	leaf	628	leaf	šifɐ	leaf:M	
ASSAMESE	asm	leaf	628	leaf	pat	leaf:E	
ORIYA	ori	leaf	628	leaf	pɔtɔrɔ	leaf:E	
BIHARI	mai	leaf	628	leaf	pat	leaf:E	
URDU	urd	leaf	628	leaf	pətːɑ	leaf:E	
MARATHI	mar	leaf	628	leaf	pan	leaf:A	
OLD_CHURCH_SLAVONIC	chu	leaf	628	leaf	listʊ̆	leaf:H	
SERBO-CROATIAN	srp	leaf	628	leaf	lîːst	leaf:H	
BULGARIAN	bul	leaf	628	leaf	list	leaf:H	
MACEDONIAN	mkd	leaf	628	leaf	list	leaf:H	
RUSSIAN	rus	leaf	628	leaf	lʲist	leaf:H	
POLISH	pol	leaf	628	leaf	liɕtɕ	leaf:H	
BELARUSIAN	bel	leaf	628	leaf	lʲist	leaf:H	
UKRAINIAN	ukr	leaf	628	leaf	ɫɪst	leaf:H	
SLOVAK	slk	leaf	628	leaf	list	leaf:H	
CZECH	ces	leaf	628	leaf	lɪst	leaf:H	
SORBIAN_UPPER	hsb	leaf	628	leaf	ˈwɔpĕɛnɔ	leaf:I	
SORBIAN_LOWER	dsb	leaf	628	leaf	ˈwɔpĕɛnɔ	leaf:I	
SLOVENIAN	slv	leaf	628	leaf	lîːst	leaf:H	
OLD_NORSE	non	leaf	628	leaf	blað	leaf:B	
OLD_NORSE	non	leaf	628	leaf	lauf	leaf:I	
ICELANDIC	isl	leaf	628	leaf	b̥laːð	leaf:B	
ICELANDIC	isl	leaf	628	leaf	løɪːf	leaf:I	
FAROESE	fao	leaf	628	leaf	b̥lɛaː	leaf:B	
FAROESE	fao	leaf	628	leaf	lɛiːf	leaf:I	
NORWEGIAN_RIKSMAL	nor	leaf	628	leaf	blaːd	leaf:B	
NORWEGIAN_RIKSMAL	nor	leaf	628	leaf	løːʋ	leaf:I	
STAVANGERSK		leaf	628	leaf	blɑː	leaf:B	
STAVANGERSK		leaf	628	leaf	ləʉ	leaf:I	
OLD_SWEDISH		leaf	628	leaf	løːf	leaf:I	
OLD_SWEDISH		leaf	628	leaf	blaːð	leaf:B	
SWEDISH	swe	leaf	628	leaf	blɑ:d	leaf:B	
SWEDISH	swe	leaf	628	leaf	lø:v	leaf:I	
ELFDALIAN	qov	leaf	628	leaf	luːv	leaf:I	
ELFDALIAN	qov	leaf	628	leaf	blɑːð	leaf:B	
DANISH	dan	leaf	628	leaf	løˀw	leaf:I	
DANISH	dan	leaf	628	leaf	b̥lað	leaf:B	
DANISH_FJOLDE		leaf	628	leaf	blɑ	leaf:B	
GUTNISH_LAU		leaf	628	leaf	blɑːd	leaf:B	
GUTNISH_LAU		leaf	628	leaf	lauɡ	leaf:I	
ENGLISH	eng	leaf	628	leaf	li:f	leaf:I	
FRISIAN	frs	leaf	628	leaf	blɛ:t	leaf:B	
DUTCH	nld	leaf	628	leaf	blɑt	leaf:B	
GERMAN	deu	leaf	628	leaf	blat	leaf:B	
LATIN	lat	leaf	628	leaf	ˈfolium	leaf:B	
CATALAN	cat	leaf	628	leaf	fuʎa	leaf:B	
PORTUGUESE	por	leaf	628	leaf	ˈfoʎɐ	leaf:B	
SPANISH	spa	leaf	628	leaf	oxa	leaf:B	
FRENCH	fra	leaf	628	leaf	fœj	leaf:B	
ITALIAN	ita	leaf	628	leaf	fɔʎʎo	leaf:B	
OLD_IRISH	sga	leaf	628	leaf	dulʹlʹe	leaf:G	
OLD_IRISH	sga	leaf	628	leaf	bʹilʹe:og	leaf:P	
MIDDLE_CORNISH	cor	leaf	628	leaf	dɛlɛn	leaf:G	
MIDDLE_BRETON		leaf	628	leaf	ˈdeːljen	leaf:G	
BRETON	bre	leaf	628	leaf	ˈdeljen	leaf:G	
ANCIENT_GREEK	grc	red	156	red	erytʰrós	red:B	
GREEK	ell	red	156	red	ˈko̞ciˌno̞s	red:H	
CLASSICAL_ARMENIAN	xcl	red	156	red	kɑɾmiɾ	red:D/P	
ARMENIAN_EASTERN	hye	red	156	red	kɑɾˈmiɾ	red:D	
OSSETIC	oss	red	156	red	sɨrχ	red:A	
OSSETIC_IRON	oss	red	156	red	šyrχ	red:A	
OSSETIC_DIGOR	oss	red	156	red	surχ	red:A	
ASSAMESE	asm	red	156	red	rɒŋa	red:B	
ORIYA	ori	red	156	red	laɭɔ	red:E	
ORIYA	ori	red	156	red	rɔŋɡɔ	red:B	
ORIYA	ori	red	156	red	nali	red:W	
BIHARI	mai	red	156	red	lal	red:E	
MAGAHI	mag	red	156	red	lɑl	red:E	
URDU	urd	red	156	red	lɑl	red:E	
URDU	urd	red	156	red	sʊɾχ	red:A	
MARATHI	mar	red	156	red	lal	red:E	
OLD_CHURCH_SLAVONIC	chu	red	156	red	tʃr̩ʲvʎɛnʊ̆	red:G	
SERBO-CROATIAN	srp	red	156	red	ˈtsř̩vɛn	red:G	
BULGARIAN	bul	red	156	red	tʃɘrˈvɛn	red:G	
MACEDONIAN	mkd	red	156	red	ˈtsərvɛn	red:G	
RUSSIAN	rus	red	156	red	krasnɨj	red:N	
POLISH	pol	red	156	red	tʂɛrˈvɔnɘ̟	red:G	
BELARUSIAN	bel	red	156	red	tʂɨrˈvɔnɨ	red:G	
UKRAINIAN	ukr	red	156	red	tʂɛrˈvɔnɪj	red:G	
SLOVAK	slk	red	156	red	ˈtʃɛrveniː	red:G	
CZECH	ces	red	156	red	ˈtʃɛrvɛniː	red:G	
SORBIAN_UPPER	hsb	red	156	red	ˈtʃɛʀwĕɛnɘ̟	red:G	
SORBIAN_LOWER	dsb	red	156	red	ˈtsɛrʲjɛnɘ̟	red:G	
SLOVENIAN	slv	red	156	red	ərˈdɛtʃ	red:B	
OLD_NORSE	non	red	156	red	rauðr	red:B	
ICELANDIC	isl	red	156	red	ˈrøɪːðʏr	red:B	
FAROESE	fao	red	156	red	ˈɹɛiːjʊɹ	red:B	
NORWEGIAN_RIKSMAL	nor	red	156	red	ɾøː	red:B	
STAVANGERSK		red	156	red	ˈʁøːə	red:B	
OLD_SWEDISH		red	156	red	ˈrøːðer	red:B	
SWEDISH	swe	red	156	red	røːd	red:B	
ELFDALIAN	qov	red	156	red	roːð	red:B	
DANISH	dan	red	156	red	ʁøðˀ	red:B	
DANISH_FJOLDE		red	156	red	ɹyøɹ	red:B	
GUTNISH_LAU		red	156	red	ˈraudar	red:B	
ENGLISH	eng	red	156	red	rɛd	red:B	
FRISIAN	frs	red	156	red	rɪ.ə	red:B	
DUTCH	nld	red	156	red	rot	red:B	
GERMAN	deu	red	156	red	ro:t	red:B	
LATIN	lat	red	156	red	ˈruber	red:B	
CATALAN	cat	red	156	red	bəɾmɛʎ	red:F	
CATALAN	cat	red	156	red	rɔtʃ	red:B	
PORTUGUESE	por	red	156	red	vɨɾˈmɐjʎu	red:F	
SPANISH	spa	red	156	red	roxo	red:B	
FRENCH	fra	red	156	red	ʀuʒ	red:B	
ITALIAN	ita	red	156	red	rosso	red:B	
OLD_IRISH	sga	red	156	red	ru:əð	red:B	
OLD_IRISH	sga	red	156	red	dʹerg	red:I	
MIDDLE_CORNISH	cor	red	156	red	ry:ð	red:B	
MIDDLE_CORNISH	cor	red	156	red	kɔ:x	red:H/R	
MIDDLE_BRETON		red	156	red	ˈryːð	red:B	
BRETON	bre	red	156	red	ˈryː	red:B	
IRISH	gle	red	156	red	ˈdʲarəɡ	red:I	
ANCIENT_GREEK	grc	animal	619	animal	tʰɛ́ːr	animal:H	
ANCIENT_GREEK	grc	animal	619	animal	zdɔ̑ːjon	animal:G	
GREEK	ell	animal	619	animal	ˈzo̞ˌo̞	animal:G	
CLASSICAL_ARMENIAN	xcl	animal	619	animal	ɑnɑsun	animal:O	
OSSETIC	oss	animal	619	animal	tsæraɡoj	animal:E	
OSSETIC_IRON	oss	animal	619	animal	sɐrɐgoj	animal:E	
OSSETIC_DIGOR	oss	animal	619	animal	cɐrɐgoj	animal:E	
ASSAMESE	asm	animal	619	animal	prani	animal:F	
ASSAMESE	asm	animal	619	animal	zɒntu	animal:D	
ORIYA	ori	animal	619	animal	praɳi	animal:F	
ORIYA	ori	animal	619	animal	pɔsu	animal:K	
ORIYA	ori	animal	619	animal	ǰɔntu	animal:D	
BIHARI	mai	animal	619	animal	janbər	animal:D	
MAGAHI	mag	animal	619	animal	ɟənɑwər	animal:D	
URDU	urd	animal	619	animal	ʤɑnwəɾ	animal:D	
MARATHI	mar	animal	619	animal	dzənawəɾ	animal:D	
OLD_CHURCH_SLAVONIC	chu	animal	619	animal	zværɪ̆	animal:H	
OLD_CHURCH_SLAVONIC	chu	animal	619	animal	ʒivɔtʊ̆	animal:G	
SERBO-CROATIAN	srp	animal	619	animal	ʒiˈvɔ̌tiɲa	animal:G	
BULGARIAN	bul	animal	619	animal	ʒiˈvɔtnu	animal:G	
MACEDONIAN	mkd	animal	619	animal	ˈʒivɔtnɔ	animal:G	
RUSSIAN	rus	animal	619	animal	ʐɨvɔtnɔjɛ	animal:G	
POLISH	pol	animal	619	animal	ˈzvjɛʐɛɰ̃	animal:H	
BELARUSIAN	bel	animal	619	animal	ʐɨˈvʲɔɫa	animal:G	
UKRAINIAN	ukr	animal	619	animal	tʋaˈrɪna	animal:T	
SLOVAK	slk	animal	619	animal	ˈzviera	animal:H	
CZECH	ces	animal	619	animal	ˈzviːr̝ɛ	animal:H	
SORBIAN_UPPER	hsb	animal	619	animal	ˈzwɪʀʲɔ	animal:H	
SORBIAN_LOWER	dsb	animal	619	animal	ˈzwɪrʲɛ	animal:H	
SLOVENIAN	slv	animal	619	animal	ʒiˈvǎːw	animal:G	
OLD_NORSE	non	animal	619	animal	dyːr	animal:A	
ICELANDIC	isl	animal	619	animal	d̥iːr	animal:A	
FAROESE	fao	animal	619	animal	d̥ʊiːɹ	animal:A	
FAROESE	fao	animal	619	animal	d̥ʒɔuːɹ	animal:A	
NORWEGIAN_RIKSMAL	nor	animal	619	animal	dyːɾ	animal:A	
STAVANGERSK		animal	619	animal	dyːʁ	animal:A	
OLD_SWEDISH		animal	619	animal	diuːr	animal:A	
SWEDISH	swe	animal	619	animal	jʉːr	animal:A	
ELFDALIAN	qov	animal	619	animal	krỳtyːr	animal:P	
ELFDALIAN	qov	animal	619	animal	djʉər	animal:A	
DANISH	dan	animal	619	animal	ˈd̥yɐ̯ˀ	animal:A	
DANISH_FJOLDE		animal	619	animal	deːɹd	animal:A	
GUTNISH_LAU		animal	619	animal	djaur	animal:A	
ENGLISH	eng	animal	619	animal	ænɪməl	animal:F	
FRISIAN	frs	animal	619	animal	di.ər	animal:A	
DUTCH	nld	animal	619	animal	dir	animal:A	
GERMAN	deu	animal	619	animal	ti:ɐ̯	animal:A	
LATIN	lat	animal	619	animal	ˈbestia	animal:I	
LATIN	lat	animal	619	animal	ˈanimal	animal:F	
CATALAN	cat	animal	619	animal	ənimal	animal:F	
PORTUGUESE	por	animal	619	animal	ɐniˈmaɫ	animal:F	
SPANISH	spa	animal	619	animal	animal	animal:F	
FRENCH	fra	animal	619	animal	animal	animal:F	
ITALIAN	ita	animal	619	animal	animale	animal:F	
OLD_IRISH	sga	animal	619	animal	anṽande	animal:F	
MIDDLE_CORNISH	cor	animal	619	animal	be:st	animal:I	
MIDDLE_CORNISH	cor	animal	619	animal	ɛnɛval	animal:F/Q	
MIDDLE_BRETON		animal	619	animal	ãˈneːval	animal:Q	
MIDDLE_BRETON		animal	619	animal	ˈloeðn	animal:M	
BRETON	bre	animal	619	animal	ˈlwẽːn	animal:M	
BRETON	bre	animal	619	animal	ãˈneːval	animal:F/Q	
ANCIENT_GREEK	grc	swell	1573	swell	kymái̯nɔː	swell:R	
ANCIENT_GREEK	grc	swell	1573	swell	oi̯déɔː	swell:S	
GREEK	ell	swell	1573	swell	ˈprizo̞ˌme̞	swell:L	
GREEK	ell	swell	1573	swell	fuˈsko̞no̞	swell:T	
OSSETIC	oss	swell	1573	swell	dɨmɨn	swell:Q	
OSSETIC_IRON	oss	swell	1573	swell	rɐšyj-	swell:R	
OSSETIC_DIGOR	oss	swell	1573	swell	rɐsuj-	swell:R	
ASSAMESE	asm	swell	1573	swell	phul	swell:G	
ORIYA	ori	swell	1573	swell	phuliba	swell:G	
BIHARI	mai	swell	1573	swell	phuləb	swell:G	
MAGAHI	mag	swell	1573	swell	ud̪ʰijɑnɑ	swell:Ad	
URDU	urd	swell	1573	swell	suʤnə	swell:R	
MARATHI	mar	swell	1573	swell	sudzɳe	swell:R	
OLD_CHURCH_SLAVONIC	chu	swell	1573	swell	dɔ̃ti_sɛ̃	swell:U	
SERBO-CROATIAN	srp	swell	1573	swell	ˈɔ̌tɛtɕi	swell:O	
BULGARIAN	bul	swell	1573	swell	uˈtitʃəm	swell:O	
BULGARIAN	bul	swell	1573	swell	puˈduvəm_sɛ	swell:U	
BULGARIAN	bul	swell	1573	swell	pudˈpuxvəm	swell:T	
MACEDONIAN	mkd	swell	1573	swell	ˈotɛtʃɛ	swell:O	
RUSSIAN	rus	swell	1573	swell	puxnutʲ	swell:T	
POLISH	pol	swell	1573	swell	ˈpɛntʂɲɛtɕ	swell:Ag	
POLISH	pol	swell	1573	swell	ˈpuxnɔɲtɕ	swell:T	
BELARUSIAN	bel	swell	1573	swell	ˈpuxnutsʲ	swell:T	
BELARUSIAN	bel	swell	1573	swell	nabuˈxatsʲ	swell:P	
UKRAINIAN	ukr	swell	1573	swell	nabuˈxatɪ	swell:P	
UKRAINIAN	ukr	swell	1573	swell	ˈpuxnutɪ	swell:T	
SLOVAK	slk	swell	1573	swell	ˈnabɔptnac	swell:Ai	
SLOVAK	slk	swell	1573	swell	ˈpuchnuːc	swell:T	
CZECH	ces	swell	1573	swell	ˈnabiːt	swell:Ah	
CZECH	ces	swell	1573	swell	ˈɔtɛːtst	swell:O	
CZECH	ces	swell	1573	swell	ˈɔpuxnɔut	swell:T	
SORBIAN_UPPER	hsb	swell	1573	swell	ˈbubnʲitʃ	swell:Af	
SORBIAN_LOWER	dsb	swell	1573	swell	ˈhɔpuknuɕ	swell:Ag	
SORBIAN_LOWER	dsb	swell	1573	swell	ˈnabɪɡnuɕ	swell:Ak	
SLOVENIAN	slv	swell	1573	swell	naˈbrěːkati	swell:Aj	
OLD_NORSE	non	swell	1573	swell	ˈθruːtna	swell:R	
OLD_NORSE	non	swell	1573	swell	ˈsvelːa	swell:B	
ICELANDIC	isl	swell	1573	swell	ˈsvɛd̥la	swell:B	
ICELANDIC	isl	swell	1573	swell	ˈθruːtʰna	swell:R	
ICELANDIC	isl	swell	1573	swell	ˈb̥oulna	swell:K	
FAROESE	fao	swell	1573	swell	ˈtʰʉuːsna	swell:Aa	
FAROESE	fao	swell	1573	swell	ˈhoːvna	swell:Z	
FAROESE	fao	swell	1573	swell	ˈtʰɹʉuːtʰna	swell:R	
NORWEGIAN_RIKSMAL	nor	swell	1573	swell	ˈsʋɛ̀lːə	swell:B	
NORWEGIAN_RIKSMAL	nor	swell	1573	swell	ˈtɾʉ̀ːtnə	swell:R	
NORWEGIAN_RIKSMAL	nor	swell	1573	swell	ˈhòːʋnə	swell:Z	
STAVANGERSK		swell	1573	swell	ˈhɔ̀ʋna	swell:Z	
STAVANGERSK		swell	1573	swell	ˈtʁʉ̀tna	swell:R	
STAVANGERSK		swell	1573	swell	ˈsʋɛ̀dla	swell:B	
OLD_SWEDISH		swell	1573	swell	ˈsvælːa	swell:B	
OLD_SWEDISH		swell	1573	swell	ˈθruːtna	swell:R	
SWEDISH	swe	swell	1573	swell	pø:sa	swell:B	
SWEDISH	swe	swell	1573	swell	ˈsvɛ̀lːa	swell:B	
ELFDALIAN	qov	swell	1573	swell	ˈswɛ̀lːɑ	swell:B	
DANISH	dan	swell	1573	swell	ˈsvulmə	swell:B	
DANISH_FJOLDE		swell	1573	swell	svol	swell:B	
GUTNISH_LAU		swell	1573	swell	ˈsvɛlːɛ	swell:B	
ENGLISH	eng	swell	1573	swell	swɛl	swell:B	
DUTCH	nld	swell	1573	swell	zwɛlən	swell:B	
GERMAN	deu	swell	1573	swell	ʃvɛlən	swell:B	
LATIN	lat	swell	1573	swell	tuˈmeːre	swell:H	
CATALAN	cat	swell	1573	swell	infla	swell:V	
PORTUGUESE	por	swell	1573	swell	ĩˈʃaɾ	swell:V	
SPANISH	spa	swell	1573	swell	inʧaɾse	swell:V	
FRENCH	fra	swell	1573	swell	ɑ̃fle	swell:V	
ITALIAN	ita	swell	1573	swell	gonfjare	swell:V	
OLD_IRISH	sga	swell	1573	swell	atəðʹ	swell:N	
MIDDLE_CORNISH	cor	swell	1573	swell	ʍɛði	swell:I	
ANCIENT_GREEK	grc	day	1225	day	hɛːméraː	day:F	
GREEK	ell	day	1225	day	ˈme̞ra	day:F	
CLASSICAL_ARMENIAN	xcl	day	1225	day	awr	day:F	
CLASSICAL_ARMENIAN	xcl	day	1225	day	tiu̯	day:C	
ARMENIAN_EASTERN	hye	day	1225	day	oɾ	day:F	
OSSETIC	oss	day	1225	day	bon	day:D	
OSSETIC_IRON	oss	day	1225	day	bon	day:D	
OSSETIC_DIGOR	oss	day	1225	day	bonɐ	day:D	
ASSAMESE	asm	day	1225	day	din	day:C	
ORIYA	ori	day	1225	day	dinɔ	day:C	
BIHARI	mai	day	1225	day	din	day:C	
MAGAHI	mag	day	1225	day	d̪in	day:C	
URDU	urd	day	1225	day	d̪ɪn	day:C	
MARATHI	mar	day	1225	day	waɾ	day:C	
MARATHI	mar	day	1225	day	diwəs	day:C	
OLD_CHURCH_SLAVONIC	chu	day	1225	day	dɪ̆nɪ̆	day:C	
SERBO-CROATIAN	srp	day	1225	day	dâːn	day:C	
BULGARIAN	bul	day	1225	day	dɛn	day:C	
MACEDONIAN	mkd	day	1225	day	den	day:C	
RUSSIAN	rus	day	1225	day	dʲɛnʲ	day:C	
POLISH	pol	day	1225	day	ʥɛɲ	day:C	
BELARUSIAN	bel	day	1225	day	dzʲɛnʲ	day:C	
UKRAINIAN	ukr	day	1225	day	dɛnʲ	day:C	
SLOVAK	slk	day	1225	day	ɟɛɲ	day:C	
CZECH	ces	day	1225	day	dɛn	day:C	
SORBIAN_UPPER	hsb	day	1225	day	dʒen	day:C	
SORBIAN_LOWER	dsb	day	1225	day	ʑeɲ	day:C	
SLOVENIAN	slv	day	1225	day	dâːn	day:C	
OLD_NORSE	non	day	1225	day	daɣr	day:B	
ICELANDIC	isl	day	1225	day	ˈd̥aːɣʏr	day:B	
FAROESE	fao	day	1225	day	ˈd̥ɛaːvʊɹ	day:B	
NORWEGIAN_RIKSMAL	nor	day	1225	day	daːɡ	day:B	
STAVANGERSK		day	1225	day	dɑːɡ	day:B	
OLD_SWEDISH		day	1225	day	ˈdaːɣer	day:B	
SWEDISH	swe	day	1225	day	dɑːg	day:B	
ELFDALIAN	qov	day	1225	day	dɑːg	day:B	
DANISH	dan	day	1225	day	d̥æˀ	day:B	
DANISH_FJOLDE		day	1225	day	dɑw	day:B	
GUTNISH_LAU		day	1225	day	dɑːɡ	day:B	
ENGLISH	eng	day	1225	day	deɪ	day:B	
FRISIAN	frs	day	1225	day	dai	day:B	
DUTCH	nld	day	1225	day	dɑχ	day:B	
GERMAN	deu	day	1225	day	ta:k	day:B	
LATIN	lat	day	1225	day	ˈdieːs	day:C	
CATALAN	cat	day	1225	day	diə	day:C	
PORTUGUESE	por	day	1225	day	ˈdiɐ	day:C	
SPANISH	spa	day	1225	day	dia	day:C	
FRENCH	fra	day	1225	day	ʒuʀ	day:C	
ITALIAN	ita	day	1225	day	dʒorno	day:C	
OLD_IRISH	sga	day	1225	day	laθʹe	day:G	
MIDDLE_CORNISH	cor	day	1225	day	dɪ:ð	day:C	
MIDDLE_BRETON		day	1225	day	ˈdeːð	day:C	
BRETON	bre	day	1225	day	ˈdɛjs	day:C	
IRISH	gle	day	1225	day	l̪ˠaː	day:G	
ANCIENT_GREEK	grc	hair	1040	hair	tʰríkʰs	hair:Ab	
ANCIENT_GREEK	grc	hair	1040	hair	kómɛː	hair:T	
GREEK	ell	hair	1040	hair	maˈʎa	hair:K	
CLASSICAL_ARMENIAN	xcl	hair	1040	hair	her	hair:S	
CLASSICAL_ARMENIAN	xcl	hair	1040	hair	maz	hair:E	
ARMENIAN_EASTERN	hye	hair	1040	hair	mɑz	hair:E	
ARMENIAN_EASTERN	hye	hair	1040	hair	hɛɾ	hair:S	
OSSETIC	oss	hair	1040	hair	qwɨn	hair:Z	
OSSETIC_IRON	oss	hair	1040	hair	χil	hair:R	
OSSETIC_DIGOR	oss	hair	1040	hair	χelɐ	hair:R	
ORIYA	ori	hair	1040	hair	baɭɔ	hair:F	
BIHARI	mai	hair	1040	hair	kes	hair:P	
URDU	urd	hair	1040	hair	bɑl	hair:F	
MARATHI	mar	hair	1040	hair	kes	hair:P	
OLD_CHURCH_SLAVONIC	chu	hair	1040	hair	vlɑsi	hair:J	
SERBO-CROATIAN	srp	hair	1040	hair	ˈkɔ̌sa	hair:I	
BULGARIAN	bul	hair	1040	hair	kuˈsa	hair:I	
MACEDONIAN	mkd	hair	1040	hair	ˈkosa	hair:I	
RUSSIAN	rus	hair	1040	hair	vɔɫɔsɨ	hair:J	
POLISH	pol	hair	1040	hair	vwɔsɘ̟	hair:J	
BELARUSIAN	bel	hair	1040	hair	vaɫaˈsɨ	hair:J	
UKRAINIAN	ukr	hair	1040	hair	ʋɔˈɫɔsʲsʲa	hair:J	
SLOVAK	slk	hair	1040	hair	ˈvlasi	hair:J	
CZECH	ces	hair	1040	hair	ˈvlasɪ	hair:J	
SORBIAN_UPPER	hsb	hair	1040	hair	ˈwɔsɘ̟	hair:J	
SORBIAN_LOWER	dsb	hair	1040	hair	ˈwɔsɛ	hair:J	
SLOVENIAN	slv	hair	1040	hair	ˈlâːsi	hair:J	
OLD_NORSE	non	hair	1040	hair	skopt	hair:Ad	
OLD_NORSE	non	hair	1040	hair	haːr	hair:B	
ICELANDIC	isl	hair	1040	hair	hauːr	hair:B	
